DateTime	RespValue
2022-10-21 10:33:33.980	75.7
2022-10-21 10:33:33.992	75.3
2022-10-21 10:33:34.000	76.9
2022-10-21 10:33:34.012	76
2022-10-21 10:33:34.024	76.9
2022-10-21 10:33:34.033	77.4
2022-10-21 10:33:34.045	78.1
2022-10-21 10:33:34.057	76.8
2022-10-21 10:33:34.065	75.1
2022-10-21 10:33:34.078	74.8
2022-10-21 10:33:34.090	73
2022-10-21 10:33:34.098	70.5
2022-10-21 10:33:34.110	67.2
2022-10-21 10:33:34.123	66.6
2022-10-21 10:33:34.135	62.5
2022-10-21 10:33:34.143	57.5
2022-10-21 10:33:34.155	52.7
2022-10-21 10:33:34.168	46.8
2022-10-21 10:33:34.176	40.4
2022-10-21 10:33:34.188	35.7
2022-10-21 10:33:34.200	29.6
2022-10-21 10:33:34.209	25.2
2022-10-21 10:33:34.221	19.7
2022-10-21 10:33:34.233	11.3
2022-10-21 10:33:34.245	5
2022-10-21 10:33:34.254	0.7
2022-10-21 10:33:34.266	-4.9
2022-10-21 10:33:34.278	-8.3
2022-10-21 10:33:34.286	-10.1
2022-10-21 10:33:34.299	-16.1
2022-10-21 10:33:34.311	-19.9
2022-10-21 10:33:34.319	-24.3
2022-10-21 10:33:34.331	-28.3
2022-10-21 10:33:34.344	-30.8
2022-10-21 10:33:34.352	-34.7
2022-10-21 10:33:34.364	-43.7
2022-10-21 10:33:34.377	-52.5
2022-10-21 10:33:34.389	-61.6
2022-10-21 10:33:34.397	-72.5
2022-10-21 10:33:34.409	-80.2
2022-10-21 10:33:34.422	-87.8
2022-10-21 10:33:34.430	-96.1
2022-10-21 10:33:34.442	-104
2022-10-21 10:33:34.454	-113.2
2022-10-21 10:33:34.463	-120.9
2022-10-21 10:33:34.475	-124.1
2022-10-21 10:33:34.487	-126.7
2022-10-21 10:33:34.495	-130.1
2022-10-21 10:33:34.508	-132.5
2022-10-21 10:33:34.520	-135.9
2022-10-21 10:33:34.532	-138.6
2022-10-21 10:33:34.540	-142.5
2022-10-21 10:33:34.553	-146.1
2022-10-21 10:33:34.565	-147.6
2022-10-21 10:33:34.573	-150.3
2022-10-21 10:33:34.585	-154.4
2022-10-21 10:33:34.598	-158.1
2022-10-21 10:33:34.606	-160.8
2022-10-21 10:33:34.618	-162.5
2022-10-21 10:33:34.630	-164.7
2022-10-21 10:33:34.643	-167.3
2022-10-21 10:33:34.651	-168.5
2022-10-21 10:33:34.663	-169.4
2022-10-21 10:33:34.675	-172.1
2022-10-21 10:33:34.684	-173
2022-10-21 10:33:34.696	-172.2
2022-10-21 10:33:34.708	-172.4
2022-10-21 10:33:34.716	-173.6
2022-10-21 10:33:34.729	-173.9
2022-10-21 10:33:34.741	-174.5
2022-10-21 10:33:34.749	-176.2
2022-10-21 10:33:34.761	-175
2022-10-21 10:33:34.774	-176
2022-10-21 10:33:34.782	-174.6
2022-10-21 10:33:34.794	-173.7
2022-10-21 10:33:34.807	-173.5
2022-10-21 10:33:34.819	-173
2022-10-21 10:33:34.827	-172.3
2022-10-21 10:33:34.839	-171
2022-10-21 10:33:34.851	-170.6
2022-10-21 10:33:34.860	-167.1
2022-10-21 10:33:34.872	-166.9
2022-10-21 10:33:34.884	-165.5
2022-10-21 10:33:34.897	-165.7
2022-10-21 10:33:34.905	-166.1
2022-10-21 10:33:34.917	-165.8
2022-10-21 10:33:34.929	-165.5
2022-10-21 10:33:34.938	-164.2
2022-10-21 10:33:34.950	-165
2022-10-21 10:33:34.963	-163.1
2022-10-21 10:33:34.971	-164.5
2022-10-21 10:33:34.983	-163.3
2022-10-21 10:33:34.996	-162.7
2022-10-21 10:33:35.004	-161.4
2022-10-21 10:33:35.015	-159.9
2022-10-21 10:33:35.028	-158.4
2022-10-21 10:33:35.036	-156
2022-10-21 10:33:35.048	-153.9
2022-10-21 10:33:35.061	-151.4
2022-10-21 10:33:35.073	-149.6
2022-10-21 10:33:35.081	-146.5
2022-10-21 10:33:35.093	-144.9
2022-10-21 10:33:35.106	-142.3
2022-10-21 10:33:35.114	-139.4
2022-10-21 10:33:35.126	-137
2022-10-21 10:33:35.138	-134.2
2022-10-21 10:33:35.147	-131.4
2022-10-21 10:33:35.159	-129.1
2022-10-21 10:33:35.171	-126.5
2022-10-21 10:33:35.183	-123.2
2022-10-21 10:33:35.192	-120
2022-10-21 10:33:35.204	-116.4
2022-10-21 10:33:35.216	-113.6
2022-10-21 10:33:35.224	-111.2
2022-10-21 10:33:35.237	-108.3
2022-10-21 10:33:35.250	-106.7
2022-10-21 10:33:35.258	-103.6
2022-10-21 10:33:35.270	-100.3
2022-10-21 10:33:35.282	-97.3
2022-10-21 10:33:35.291	-96.4
2022-10-21 10:33:35.303	-94
2022-10-21 10:33:35.315	-92.6
2022-10-21 10:33:35.323	-90.1
2022-10-21 10:33:35.335	-87.2
2022-10-21 10:33:35.348	-84.7
2022-10-21 10:33:35.356	-81.4
2022-10-21 10:33:35.368	-80.1
2022-10-21 10:33:35.381	-77.3
2022-10-21 10:33:35.389	-74.5
2022-10-21 10:33:35.401	-69.4
2022-10-21 10:33:35.413	-66.7
2022-10-21 10:33:35.421	-62.3
2022-10-21 10:33:35.434	-58.3
2022-10-21 10:33:35.446	-56.4
2022-10-21 10:33:35.458	-52.8
2022-10-21 10:33:35.467	-50.5
2022-10-21 10:33:35.479	-47.6
2022-10-21 10:33:35.491	-46.2
2022-10-21 10:33:35.499	-43.3
2022-10-21 10:33:35.512	-42.1
2022-10-21 10:33:35.524	-38.9
2022-10-21 10:33:35.536	-37.7
2022-10-21 10:33:35.545	-35.4
2022-10-21 10:33:35.557	-31.9
2022-10-21 10:33:35.569	-30
2022-10-21 10:33:35.577	-25
2022-10-21 10:33:35.590	-21.8
2022-10-21 10:33:35.602	-16.9
2022-10-21 10:33:35.610	-13.6
2022-10-21 10:33:35.622	-9.8
2022-10-21 10:33:35.635	-7.5
2022-10-21 10:33:35.643	-2.9
