DateTime	RespValue
2022-10-21 10:33:33.984	401.1
2022-10-21 10:33:33.996	399.7
2022-10-21 10:33:34.004	401
2022-10-21 10:33:34.016	402.5
2022-10-21 10:33:34.029	402.5
2022-10-21 10:33:34.041	403.8
2022-10-21 10:33:34.049	403.2
2022-10-21 10:33:34.061	401.6
2022-10-21 10:33:34.074	399.3
2022-10-21 10:33:34.082	395.6
2022-10-21 10:33:34.094	391.5
2022-10-21 10:33:34.107	386.6
2022-10-21 10:33:34.115	381.3
2022-10-21 10:33:34.127	375
2022-10-21 10:33:34.139	368.3
2022-10-21 10:33:34.147	360.1
2022-10-21 10:33:34.160	352.4
2022-10-21 10:33:34.172	343.9
2022-10-21 10:33:34.180	336.2
2022-10-21 10:33:34.192	328.3
2022-10-21 10:33:34.205	318.7
2022-10-21 10:33:34.217	307.8
2022-10-21 10:33:34.225	296.1
2022-10-21 10:33:34.238	283.9
2022-10-21 10:33:34.250	272
2022-10-21 10:33:34.258	260.3
2022-10-21 10:33:34.270	247.7
2022-10-21 10:33:34.283	234.2
2022-10-21 10:33:34.291	219.5
2022-10-21 10:33:34.303	204.1
2022-10-21 10:33:34.315	188.1
2022-10-21 10:33:34.324	172.7
2022-10-21 10:33:34.336	156.2
2022-10-21 10:33:34.348	135.7
2022-10-21 10:33:34.356	107.9
2022-10-21 10:33:34.369	76.8
2022-10-21 10:33:34.381	41.7
2022-10-21 10:33:34.389	-0.1
2022-10-21 10:33:34.401	-47.9
2022-10-21 10:33:34.414	-102.3
2022-10-21 10:33:34.426	-159.5
2022-10-21 10:33:34.434	-217.7
2022-10-21 10:33:34.446	-275.5
2022-10-21 10:33:34.459	-331.4
2022-10-21 10:33:34.467	-382.8
2022-10-21 10:33:34.479	-432.5
2022-10-21 10:33:34.491	-480.8
2022-10-21 10:33:34.500	-523.5
2022-10-21 10:33:34.512	-561.7
2022-10-21 10:33:34.524	-596.2
2022-10-21 10:33:34.532	-628.9
2022-10-21 10:33:34.545	-662.5
2022-10-21 10:33:34.557	-696.5
2022-10-21 10:33:34.569	-731
2022-10-21 10:33:34.577	-763.9
2022-10-21 10:33:34.590	-794.8
2022-10-21 10:33:34.602	-824.7
2022-10-21 10:33:34.610	-852.8
2022-10-21 10:33:34.622	-879.3
2022-10-21 10:33:34.635	-902.3
2022-10-21 10:33:34.643	-922.8
2022-10-21 10:33:34.655	-940.1
2022-10-21 10:33:34.668	-955
2022-10-21 10:33:34.680	-967.2
2022-10-21 10:33:34.688	-978.4
2022-10-21 10:33:34.700	-992
2022-10-21 10:33:34.713	-1006.6
2022-10-21 10:33:34.721	-1020.1
2022-10-21 10:33:34.733	-1031.6
2022-10-21 10:33:34.745	-1041.9
2022-10-21 10:33:34.754	-1050.5
2022-10-21 10:33:34.766	-1056.9
2022-10-21 10:33:34.778	-1063
2022-10-21 10:33:34.786	-1067.7
2022-10-21 10:33:34.799	-1068
2022-10-21 10:33:34.811	-1064.4
2022-10-21 10:33:34.819	-1056.1
2022-10-21 10:33:34.831	-1046
2022-10-21 10:33:34.844	-1036.6
2022-10-21 10:33:34.856	-1027.6
2022-10-21 10:33:34.864	-1019.3
2022-10-21 10:33:34.876	-1012.1
2022-10-21 10:33:34.889	-1004.7
2022-10-21 10:33:34.897	-998.1
2022-10-21 10:33:34.909	-994.1
2022-10-21 10:33:34.921	-990.3
2022-10-21 10:33:34.930	-987.7
2022-10-21 10:33:34.942	-986
2022-10-21 10:33:34.955	-984.8
2022-10-21 10:33:34.963	-984
2022-10-21 10:33:34.976	-983.4
2022-10-21 10:33:34.988	-983.1
2022-10-21 10:33:34.996	-983.8
2022-10-21 10:33:35.008	-982.6
2022-10-21 10:33:35.020	-980.6
2022-10-21 10:33:35.028	-979.7
2022-10-21 10:33:35.040	-978
2022-10-21 10:33:35.053	-975.6
2022-10-21 10:33:35.065	-972.3
2022-10-21 10:33:35.073	-968
2022-10-21 10:33:35.085	-962.7
2022-10-21 10:33:35.098	-957.3
2022-10-21 10:33:35.106	-952
2022-10-21 10:33:35.118	-946.9
2022-10-21 10:33:35.130	-941.4
2022-10-21 10:33:35.139	-934.5
2022-10-21 10:33:35.151	-926.2
2022-10-21 10:33:35.163	-918.7
2022-10-21 10:33:35.171	-909.8
2022-10-21 10:33:35.184	-900
2022-10-21 10:33:35.196	-890
2022-10-21 10:33:35.208	-878.9
2022-10-21 10:33:35.216	-866.3
