DateTime	RespValue
2022-10-20 15:35:30.254	-0.8
2022-10-20 15:35:30.263	1.3
2022-10-20 15:35:30.274	4.3
2022-10-20 15:35:30.287	6
2022-10-20 15:35:30.295	4.7
2022-10-20 15:35:30.307	4
2022-10-20 15:35:30.320	4.5
2022-10-20 15:35:30.328	6.5
2022-10-20 15:35:30.340	6.5
2022-10-20 15:35:30.352	8.1
2022-10-20 15:35:30.365	6.4
2022-10-20 15:35:30.373	4
2022-10-20 15:35:30.385	2.5
2022-10-20 15:35:30.397	2.2
2022-10-20 15:35:30.406	4.2
2022-10-20 15:35:30.418	4.3
2022-10-20 15:35:30.430	3.6
2022-10-20 15:35:30.438	4.4
2022-10-20 15:35:30.451	5.3
2022-10-20 15:35:30.463	4.8
2022-10-20 15:35:30.471	5.7
2022-10-20 15:35:30.483	8.2
2022-10-20 15:35:30.496	8.1
2022-10-20 15:35:30.508	9.8
2022-10-20 15:35:30.516	10
2022-10-20 15:35:30.528	8.5
2022-10-20 15:35:30.541	9.3
2022-10-20 15:35:30.549	8.1
2022-10-20 15:35:30.561	6.7
2022-10-20 15:35:30.574	4.5
2022-10-20 15:35:30.582	5.2
2022-10-20 15:35:30.594	1.9
2022-10-20 15:35:30.606	1.2
2022-10-20 15:35:30.614	-1.1
2022-10-20 15:35:30.627	-2.8
2022-10-20 15:35:30.639	-2.6
2022-10-20 15:35:30.647	-2.3
2022-10-20 15:35:30.659	-4
2022-10-20 15:35:30.672	-4.6
2022-10-20 15:35:30.684	-2.8
2022-10-20 15:35:30.692	-5.3
2022-10-20 15:35:30.704	-4
2022-10-20 15:35:30.717	-4.6
2022-10-20 15:35:30.725	-6.7
2022-10-20 15:35:30.737	-7.9
2022-10-20 15:35:30.750	-8.8
2022-10-20 15:35:30.762	-11
2022-10-20 15:35:30.770	-11
2022-10-20 15:35:30.782	-13.4
2022-10-20 15:35:30.794	-16.4
2022-10-20 15:35:30.802	-15.8
2022-10-20 15:35:30.815	-18.2
2022-10-20 15:35:30.827	-19.2
2022-10-20 15:35:30.835	-20.1
2022-10-20 15:35:30.847	-21
2022-10-20 15:35:30.860	-24
2022-10-20 15:35:30.868	-26.1
2022-10-20 15:35:30.880	-28.7
2022-10-20 15:35:30.892	-28.7
2022-10-20 15:35:30.901	-30.8
2022-10-20 15:35:30.913	-33.8
2022-10-20 15:35:30.925	-36.4
2022-10-20 15:35:30.937	-39.2
2022-10-20 15:35:30.946	-41.4
2022-10-20 15:35:30.958	-43.8
2022-10-20 15:35:30.970	-43.4
2022-10-20 15:35:30.978	-44.4
2022-10-20 15:35:30.991	-47.9
2022-10-20 15:35:31.003	-49.8
