DateTime	RespValue
10:34:39.105	1.0
10:34:39.114	-0.8
10:34:39.126	-2.4
10:34:39.138	-3.1
10:34:39.146	-4.7
10:34:39.158	-5.3
10:34:39.171	-6.4
10:34:39.179	-7.9
10:34:39.191	-7.9
10:34:39.204	-8.6
10:34:39.216	-8.8
10:34:39.224	-9.0
10:34:39.236	-9.8
10:34:39.249	-10.4
10:34:39.257	-11.0
10:34:39.269	-12.9
10:34:39.281	-13.6
10:34:39.290	-13.0
10:34:39.302	-13.7
10:34:39.314	-14.2
10:34:39.322	-15.0
10:34:39.335	-14.7
10:34:39.347	-15.5
10:34:39.355	-16.2
10:34:39.367	-17.0
10:34:39.380	-17.0
10:34:39.392	-17.6
10:34:39.400	-19.1
10:34:39.412	-19.7
10:34:39.425	-20.8
10:34:39.433	-21.4
10:34:39.445	-24.0
10:34:39.457	-24.8
10:34:39.470	-25.9
10:34:39.478	-26.6
10:34:39.490	-27.7
10:34:39.502	-28.1
10:34:39.511	-29.6
10:34:39.523	-31.3
10:34:39.535	-31.7
10:34:39.543	-33.0
10:34:39.556	-32.5
10:34:39.568	-33.9
10:34:39.576	-34.4
10:34:39.588	-35.3
10:34:39.601	-36.2
10:34:39.609	-36.7
10:34:39.621	-37.2
10:34:39.633	-37.6
10:34:39.646	-38.3
10:34:39.654	-38.8
10:34:39.666	-39.6
10:34:39.678	-38.8
10:34:39.687	-38.8
10:34:39.699	-39.3
10:34:39.711	-39.2
10:34:39.719	-39.5
10:34:39.732	-39.8
10:34:39.744	-39.5
10:34:39.756	-39.6
10:34:39.765	-39.0
10:34:39.777	-39.4
10:34:39.789	-40.2
10:34:39.797	-40.3
10:34:39.810	-40.3
10:34:39.822	-40.5
10:34:39.830	-40.5
10:34:39.842	-40.8
10:34:39.855	-40.9
10:34:39.863	-41.3
10:34:39.875	-41.7
10:34:39.887	-41.8
10:34:39.900	-41.3
10:34:39.908	-41.6
10:34:39.920	-41.0
10:34:39.932	-41.7
10:34:39.941	-41.3
10:34:39.953	-40.2
10:34:39.965	-39.4
10:34:39.973	-38.4
10:34:39.986	-38.0
10:34:39.998	-36.7
10:34:40.006	-36.3
10:34:40.018	-35.4
10:34:40.031	-35.3
10:34:40.039	-34.0
10:34:40.051	-33.5
10:34:40.063	-32.7
10:34:40.076	-32.9
10:34:40.084	-32.2
10:34:40.096	-31.2
10:34:40.109	-30.8
10:34:40.117	-29.9
10:34:40.129	-28.7
10:34:40.141	-27.2
10:34:40.154	-25.2
10:34:40.162	-23.5
10:34:40.174	-22.2
10:34:40.186	-19.8
10:34:40.195	-18.7
10:34:40.207	-16.8
10:34:40.219	-15.5
10:34:40.227	-14.2
10:34:40.240	-13.6
10:34:40.252	-12.1
10:34:40.260	-11.9
10:34:40.272	-11.1
10:34:40.285	-11.2
10:34:40.293	-11.8
10:34:40.305	-10.7
10:34:40.317	-10.9
10:34:40.330	-11.2
10:34:40.338	-10.7
10:34:40.350	-9.7
10:34:40.362	-9.3
10:34:40.370	-8.4
10:34:40.383	-8.5
10:34:40.395	-8.2
10:34:40.407	-7.6
10:34:40.416	-7.3
10:34:40.428	-6.4
10:34:40.440	-5.1
10:34:40.448	-4.5
10:34:40.461	-3.9
10:34:40.473	-3.6
10:34:40.481	-3.9
10:34:40.493	-3.9
10:34:40.501	-3.2
10:34:40.514	-2.4
10:34:40.526	-2.0
10:34:40.538	-0.6
10:34:40.546	0.6
10:34:40.559	1.0
10:34:40.571	1.0
10:34:40.579	1.6
10:34:40.592	3.4
10:34:40.604	4.8
10:34:40.612	6.0
