DateTime	RespValue
10:34:39.096	81.9
10:34:39.110	51.3
10:34:39.122	16.6
10:34:39.134	-17.9
10:34:39.142	-53.3
10:34:39.154	-87.6
10:34:39.167	-122.0
10:34:39.175	-157.3
10:34:39.187	-196.7
10:34:39.199	-235.2
10:34:39.208	-268.6
10:34:39.220	-302.7
10:34:39.232	-338.0
10:34:39.240	-370.4
10:34:39.253	-400.8
10:34:39.265	-431.9
10:34:39.277	-459.7
10:34:39.285	-485.4
10:34:39.298	-509.7
10:34:39.310	-535.1
10:34:39.318	-561.0
10:34:39.331	-590.1
10:34:39.343	-619.0
10:34:39.351	-649.1
10:34:39.363	-679.3
10:34:39.376	-711.8
10:34:39.388	-746.2
10:34:39.396	-785.7
10:34:39.408	-825.6
10:34:39.421	-862.0
10:34:39.429	-897.5
10:34:39.441	-930.9
10:34:39.453	-959.1
10:34:39.462	-988.1
10:34:39.474	-1013.1
10:34:39.486	-1035.5
10:34:39.494	-1057.0
10:34:39.507	-1072.9
10:34:39.519	-1085.2
10:34:39.527	-1096.4
10:34:39.539	-1106.3
10:34:39.552	-1116.5
10:34:39.564	-1123.9
10:34:39.572	-1131.9
10:34:39.584	-1143.9
10:34:39.597	-1153.9
10:34:39.605	-1160.8
10:34:39.617	-1168.1
10:34:39.629	-1175.1
10:34:39.642	-1180.1
10:34:39.650	-1187.1
10:34:39.662	-1189.1
10:34:39.674	-1190.3
10:34:39.683	-1189.9
10:34:39.695	-1186.8
10:34:39.703	-1183.0
10:34:39.715	-1178.7
10:34:39.728	-1178.0
10:34:39.736	-1175.9
10:34:39.748	-1173.6
10:34:39.760	-1169.3
10:34:39.773	-1165.9
10:34:39.781	-1166.9
10:34:39.793	-1164.7
10:34:39.805	-1164.4
10:34:39.814	-1163.3
10:34:39.826	-1164.1
10:34:39.838	-1160.6
10:34:39.846	-1161.0
10:34:39.859	-1160.6
10:34:39.871	-1160.8
10:34:39.879	-1162.0
10:34:39.891	-1159.3
10:34:39.904	-1158.9
10:34:39.916	-1155.5
10:34:39.924	-1154.4
10:34:39.937	-1151.7
10:34:39.949	-1147.9
10:34:39.957	-1143.9
10:34:39.969	-1137.4
10:34:39.982	-1131.3
10:34:39.990	-1125.3
10:34:40.002	-1117.7
10:34:40.014	-1110.3
10:34:40.027	-1102.9
10:34:40.035	-1094.4
10:34:40.047	-1083.8
10:34:40.059	-1074.4
10:34:40.068	-1062.1
10:34:40.080	-1052.5
10:34:40.092	-1037.8
10:34:40.100	-1022.3
10:34:40.113	-1007.1
10:34:40.125	-990.1
10:34:40.133	-970.3
10:34:40.145	-949.1
10:34:40.158	-929.6
10:34:40.166	-908.8
10:34:40.178	-886.1
10:34:40.190	-864.7
10:34:40.203	-844.8
10:34:40.211	-822.4
10:34:40.223	-798.5
10:34:40.235	-775.2
10:34:40.244	-754.5
10:34:40.256	-731.9
10:34:40.268	-710.7
10:34:40.276	-687.6
10:34:40.289	-665.9
10:34:40.301	-643.0
10:34:40.309	-619.4
10:34:40.321	-598.0
10:34:40.334	-577.3
10:34:40.342	-555.5
10:34:40.354	-535.4
10:34:40.366	-518.0
10:34:40.375	-499.0
10:34:40.387	-482.8
10:34:40.399	-466.7
10:34:40.411	-448.6
10:34:40.420	-429.0
10:34:40.432	-406.8
10:34:40.444	-381.6
10:34:40.452	-353.3
10:34:40.465	-325.1
10:34:40.477	-294.3
10:34:40.485	-259.9
10:34:40.497	-224.2
10:34:40.510	-185.8
10:34:40.518	-146.6
10:34:40.530	-107.9
10:34:40.542	-67.0
10:34:40.555	-28.2
10:34:40.563	6.5
10:34:40.575	41.4
10:34:40.588	75.2
10:34:40.596	104.9
10:34:40.608	129.2
10:34:40.620	154.3
10:34:40.629	182.6
10:34:40.641	206.9
10:34:40.653	223.1
10:34:40.666	233.3
10:34:40.674	249.2
10:34:40.686	264.0
10:34:40.698	277.4
10:34:40.706	289.3
10:34:40.719	302.6
10:34:40.731	312.7
10:34:40.739	316.2
10:34:40.752	322.3
10:34:40.764	327.1
10:34:40.772	334.7
10:34:40.784	335.3
10:34:40.797	335.6
10:34:40.805	332.7
10:34:40.817	334.0
10:34:40.829	338.8
10:34:40.842	341.7
10:34:40.850	345.4
10:34:40.862	347.7
10:34:40.874	352.9
10:34:40.883	357.6
10:34:40.895	364.8
10:34:40.907	374.4
10:34:40.915	389.5
10:34:40.928	401.7
10:34:40.940	408.0
10:34:40.948	415.3
10:34:40.960	423.3
10:34:40.973	428.8
10:34:40.981	434.5
10:34:40.993	442.9
10:34:41.005	447.7
10:34:41.014	450.0
10:34:41.026	452.4
10:34:41.038	451.6
10:34:41.050	450.5
10:34:41.059	446.9
10:34:41.071	442.8
10:34:41.083	438.9
10:34:41.091	435.2
10:34:41.104	426.4
10:34:41.116	419.9
10:34:41.124	413.9
10:34:41.136	403.9
10:34:41.149	394.0
10:34:41.157	383.5
10:34:41.169	372.8
10:34:41.181	359.7
10:34:41.194	346.1
10:34:41.202	331.8
10:34:41.214	319.1
10:34:41.227	301.4
10:34:41.235	284.1
10:34:41.247	267.4
10:34:41.260	252.1
10:34:41.268	238.3
10:34:41.280	230.0
10:34:41.292	222.0
10:34:41.305	218.3
10:34:41.313	215.4
10:34:41.325	219.6
10:34:41.337	227.6
10:34:41.346	240.2
10:34:41.358	255.1
10:34:41.370	273.0
10:34:41.378	293.4
10:34:41.391	312.4
10:34:41.403	333.3
10:34:41.411	355.2
10:34:41.423	379.6
10:34:41.436	400.2
10:34:41.444	422.8
10:34:41.456	446.7
10:34:41.468	470.4
10:34:41.481	493.9
10:34:41.489	517.5
10:34:41.501	539.0
10:34:41.513	563.1
10:34:41.522	584.0
10:34:41.534	600.5
10:34:41.546	616.5
10:34:41.554	633.1
10:34:41.567	642.6
10:34:41.579	651.3
10:34:41.587	659.1
10:34:41.599	669.6
10:34:41.612	678.2
10:34:41.620	681.5
10:34:41.632	683.9
10:34:41.645	689.0
10:34:41.653	694.6
10:34:41.665	694.9
10:34:41.677	697.7
10:34:41.690	698.7
10:34:41.698	695.4
10:34:41.710	689.7
10:34:41.722	685.8
10:34:41.731	684.2
10:34:41.743	683.5
10:34:41.755	683.2
10:34:41.763	680.2
10:34:41.776	681.6
10:34:41.788	682.5
10:34:41.796	689.3
10:34:41.808	701.6
10:34:41.821	715.4
10:34:41.833	727.0
10:34:41.841	739.1
10:34:41.853	750.2
10:34:41.866	758.0
10:34:41.874	764.2
10:34:41.886	767.0
10:34:41.898	767.6
10:34:41.907	762.3
10:34:41.919	751.4
10:34:41.931	736.7
10:34:41.944	723.0
10:34:41.952	706.8
10:34:41.964	691.7
10:34:41.976	676.6
10:34:41.985	666.1
10:34:41.997	655.8
10:34:42.009	645.5
10:34:42.017	634.6
10:34:42.030	627.6
10:34:42.042	621.3
10:34:42.050	614.7
10:34:42.062	607.9
10:34:42.075	600.7
10:34:42.083	591.8
10:34:42.095	581.5
10:34:42.107	573.9
10:34:42.120	567.9
10:34:42.128	560.4
10:34:42.140	550.6
10:34:42.152	540.9
10:34:42.161	528.7
10:34:42.173	518.0
10:34:42.185	506.7
10:34:42.194	497.2
10:34:42.206	487.3
10:34:42.218	479.1
10:34:42.226	473.3
10:34:42.239	473.0
10:34:42.251	473.9
10:34:42.259	476.2
10:34:42.271	485.2
10:34:42.284	492.8
10:34:42.292	500.1
10:34:42.304	509.3
10:34:42.316	515.9
10:34:42.329	516.8
10:34:42.336	517.9
10:34:42.350	515.5
10:34:42.362	512.9
10:34:42.370	506.7
10:34:42.382	495.1
10:34:42.395	485.2
10:34:42.402	472.9
10:34:42.414	459.0
10:34:42.427	443.6
