DateTime	RespValue
2022-10-18 10:57:55.632	-22
2022-10-18 10:57:55.640	-21.8
2022-10-18 10:57:55.652	-21.2
2022-10-18 10:57:55.664	-19.8
2022-10-18 10:57:55.673	-16.2
2022-10-18 10:57:55.685	-17
2022-10-18 10:57:55.697	-15.3
2022-10-18 10:57:55.706	-13.9
2022-10-18 10:57:55.718	-13.7
2022-10-18 10:57:55.730	-10.6
2022-10-18 10:57:55.742	-10.2
2022-10-18 10:57:55.751	-6.7
2022-10-18 10:57:55.763	-5.1
2022-10-18 10:57:55.771	-2.8
2022-10-18 10:57:55.783	-2.5
2022-10-18 10:57:55.796	-1.5
2022-10-18 10:57:55.804	-2.1
2022-10-18 10:57:55.816	-2.5
2022-10-18 10:57:55.829	-0.1
2022-10-18 10:57:55.841	1.2
2022-10-18 10:57:55.849	3.2
2022-10-18 10:57:55.861	3.7
2022-10-18 10:57:55.874	6
2022-10-18 10:57:55.882	6.5
2022-10-18 10:57:55.894	9.3
2022-10-18 10:57:55.906	11.3
2022-10-18 10:57:55.919	12.5
2022-10-18 10:57:55.927	16.6
2022-10-18 10:57:55.939	17
2022-10-18 10:57:55.951	16.9
2022-10-18 10:57:55.960	17.3
2022-10-18 10:57:55.972	19.3
2022-10-18 10:57:55.984	20.1
2022-10-18 10:57:55.992	20.1
2022-10-18 10:57:56.005	20.1
2022-10-18 10:57:56.017	20.2
2022-10-18 10:57:56.025	21
2022-10-18 10:57:56.037	18.9
2022-10-18 10:57:56.050	20.6
2022-10-18 10:57:56.062	21.4
2022-10-18 10:57:56.070	21.2
2022-10-18 10:57:56.082	19.2
2022-10-18 10:57:56.095	19
2022-10-18 10:57:56.103	20.4
2022-10-18 10:57:56.115	19.3
2022-10-18 10:57:56.127	21
2022-10-18 10:57:56.139	23.2
2022-10-18 10:57:56.147	27.4
2022-10-18 10:57:56.160	25.5
2022-10-18 10:57:56.172	25.7
2022-10-18 10:57:56.180	26.5
2022-10-18 10:57:56.192	29.4
2022-10-18 10:57:56.205	30.5
2022-10-18 10:57:56.213	32.1
2022-10-18 10:57:56.225	33.9
2022-10-18 10:57:56.237	33.4
2022-10-18 10:57:56.246	34.2
2022-10-18 10:57:56.258	32
2022-10-18 10:57:56.270	32.7
2022-10-18 10:57:56.278	32.8
2022-10-18 10:57:56.291	33.8
2022-10-18 10:57:56.303	32.6
2022-10-18 10:57:56.315	32.8
2022-10-18 10:57:56.323	33.1
2022-10-18 10:57:56.336	33.1
2022-10-18 10:57:56.348	33.9
2022-10-18 10:57:56.356	32.1
2022-10-18 10:57:56.368	31.8
2022-10-18 10:57:56.381	31.1
2022-10-18 10:57:56.393	34.6
2022-10-18 10:57:56.401	34.7
2022-10-18 10:57:56.413	34.5
2022-10-18 10:57:56.426	33
2022-10-18 10:57:56.434	32.5
2022-10-18 10:57:56.447	33.9
2022-10-18 10:57:56.459	34.9
2022-10-18 10:57:56.467	36.7
2022-10-18 10:57:56.479	40.3
2022-10-18 10:57:56.492	44.3
2022-10-18 10:57:56.500	41.6
2022-10-18 10:57:56.512	40.8
2022-10-18 10:57:56.524	42.3
2022-10-18 10:57:56.532	41.5
2022-10-18 10:57:56.545	41.4
2022-10-18 10:57:56.557	40.9
2022-10-18 10:57:56.569	41.5
2022-10-18 10:57:56.578	40.7
2022-10-18 10:57:56.590	39.5
2022-10-18 10:57:56.602	36.7
2022-10-18 10:57:56.610	39.1
2022-10-18 10:57:56.623	38.5
2022-10-18 10:57:56.635	40.9
2022-10-18 10:57:56.643	43.5
2022-10-18 10:57:56.655	45
2022-10-18 10:57:56.668	45.7
2022-10-18 10:57:56.676	44.5
2022-10-18 10:57:56.688	44.8
2022-10-18 10:57:56.700	43.5
2022-10-18 10:57:56.713	43.2
2022-10-18 10:57:56.721	41.4
2022-10-18 10:57:56.733	39.8
2022-10-18 10:57:56.745	35
2022-10-18 10:57:56.754	37.8
2022-10-18 10:57:56.766	36.8
2022-10-18 10:57:56.778	35.4
2022-10-18 10:57:56.786	36.6
2022-10-18 10:57:56.799	35
2022-10-18 10:57:56.811	33.9
2022-10-18 10:57:56.823	32.4
2022-10-18 10:57:56.831	31.8
2022-10-18 10:57:56.844	33
2022-10-18 10:57:56.856	34.3
2022-10-18 10:57:56.864	29.6
2022-10-18 10:57:56.876	29
2022-10-18 10:57:56.889	29.4
2022-10-18 10:57:56.897	27.7
2022-10-18 10:57:56.909	28.6
2022-10-18 10:57:56.922	27.6
2022-10-18 10:57:56.930	29.5
2022-10-18 10:57:56.942	29.6
2022-10-18 10:57:56.954	29.4
2022-10-18 10:57:56.962	28.8
2022-10-18 10:57:56.975	27.3
2022-10-18 10:57:56.987	28.9
2022-10-18 10:57:56.999	28.2
2022-10-18 10:57:57.008	28.5
2022-10-18 10:57:57.020	29.2
2022-10-18 10:57:57.032	30.8
2022-10-18 10:57:57.040	29.4
2022-10-18 10:57:57.053	28.5
2022-10-18 10:57:57.065	28.9
2022-10-18 10:57:57.077	29.1
2022-10-18 10:57:57.085	31.5
2022-10-18 10:57:57.098	28.6
2022-10-18 10:57:57.110	28
2022-10-18 10:57:57.118	27.1
2022-10-18 10:57:57.130	25.7
2022-10-18 10:57:57.143	26.2
2022-10-18 10:57:57.151	26.7
2022-10-18 10:57:57.163	26.8
2022-10-18 10:57:57.176	26.5
2022-10-18 10:57:57.184	26.9
2022-10-18 10:57:57.196	26.5
2022-10-18 10:57:57.208	32
2022-10-18 10:57:57.216	32.2
2022-10-18 10:57:57.229	31.7
2022-10-18 10:57:57.241	34.3
2022-10-18 10:57:57.253	33.7
2022-10-18 10:57:57.261	34.2
2022-10-18 10:57:57.274	34.8
2022-10-18 10:57:57.286	37
2022-10-18 10:57:57.294	34.8
2022-10-18 10:57:57.306	34.6
2022-10-18 10:57:57.319	27.4
2022-10-18 10:57:57.327	26.2
2022-10-18 10:57:57.339	23
2022-10-18 10:57:57.351	17.1
2022-10-18 10:57:57.364	12.4
2022-10-18 10:57:57.372	6.9
2022-10-18 10:57:57.384	1.2
2022-10-18 10:57:57.396	-5.6
2022-10-18 10:57:57.405	-8.8
2022-10-18 10:57:57.417	-12.7
2022-10-18 10:57:57.429	-14.8
2022-10-18 10:57:57.437	-19.5
2022-10-18 10:57:57.450	-21.7
2022-10-18 10:57:57.462	-24.3
2022-10-18 10:57:57.471	-26.2
2022-10-18 10:57:57.483	-27.6
2022-10-18 10:57:57.496	-30.6
2022-10-18 10:57:57.508	-30.7
2022-10-18 10:57:57.516	-32.7
2022-10-18 10:57:57.528	-34.7
2022-10-18 10:57:57.540	-37.8
2022-10-18 10:57:57.552	-39.6
2022-10-18 10:57:57.560	-40.3
2022-10-18 10:57:57.573	-42.4
2022-10-18 10:57:57.585	-42.5
2022-10-18 10:57:57.593	-43.2
2022-10-18 10:57:57.605	-42.5
2022-10-18 10:57:57.618	-43.6
2022-10-18 10:57:57.626	-43.8
2022-10-18 10:57:57.638	-43.6
2022-10-18 10:57:57.651	-42.9
2022-10-18 10:57:57.663	-43.9
2022-10-18 10:57:57.671	-45
2022-10-18 10:57:57.683	-44.1
2022-10-18 10:57:57.696	-45.6
2022-10-18 10:57:57.704	-45.2
2022-10-18 10:57:57.716	-47.9
2022-10-18 10:57:57.728	-45.1
2022-10-18 10:57:57.737	-43
2022-10-18 10:57:57.749	-43.3
2022-10-18 10:57:57.761	-43.4
2022-10-18 10:57:57.769	-42.2
2022-10-18 10:57:57.782	-40.7
2022-10-18 10:57:57.794	-38.4
2022-10-18 10:57:57.806	-38.6
2022-10-18 10:57:57.814	-39.8
2022-10-18 10:57:57.827	-36.5
2022-10-18 10:57:57.839	-39.3
2022-10-18 10:57:57.847	-40.3
2022-10-18 10:57:57.860	-40.2
2022-10-18 10:57:57.872	-38.5
2022-10-18 10:57:57.880	-38.6
2022-10-18 10:57:57.892	-39.2
2022-10-18 10:57:57.904	-42.3
2022-10-18 10:57:57.913	-40
2022-10-18 10:57:57.925	-38.1
2022-10-18 10:57:57.937	-36.6
2022-10-18 10:57:57.945	-33.3
2022-10-18 10:57:57.958	-32
2022-10-18 10:57:57.970	-33.1
2022-10-18 10:57:57.982	-34.2
2022-10-18 10:57:57.990	-34.6
2022-10-18 10:57:58.003	-33.7
2022-10-18 10:57:58.015	-29.6
2022-10-18 10:57:58.023	-26.7
2022-10-18 10:57:58.035	-28.1
2022-10-18 10:57:58.048	-25.3
2022-10-18 10:57:58.060	-27.3
2022-10-18 10:57:58.068	-25.4
2022-10-18 10:57:58.081	-22.9
2022-10-18 10:57:58.093	-21.4
2022-10-18 10:57:58.101	-17.3
2022-10-18 10:57:58.113	-14.2
2022-10-18 10:57:58.126	-15.9
2022-10-18 10:57:58.134	-19.1
2022-10-18 10:57:58.146	-14.9
2022-10-18 10:57:58.158	-15.6
2022-10-18 10:57:58.167	-12.8
2022-10-18 10:57:58.179	-15.4
2022-10-18 10:57:58.191	-15
2022-10-18 10:57:58.199	-15.3
2022-10-18 10:57:58.212	-16.6
2022-10-18 10:57:58.224	-19.6
2022-10-18 10:57:58.236	-19.2
2022-10-18 10:57:58.244	-16.7
2022-10-18 10:57:58.257	-17.9
2022-10-18 10:57:58.269	-18.2
2022-10-18 10:57:58.277	-18.9
2022-10-18 10:57:58.291	-15.7
2022-10-18 10:57:58.302	-15.4
2022-10-18 10:57:58.314	-14.6
2022-10-18 10:57:58.322	-14.2
2022-10-18 10:57:58.334	-14.5
2022-10-18 10:57:58.347	-13
2022-10-18 10:57:58.355	-13.1
2022-10-18 10:57:58.367	-11.3
2022-10-18 10:57:58.379	-11.4
2022-10-18 10:57:58.388	-12.9
2022-10-18 10:57:58.400	-14.1
2022-10-18 10:57:58.412	-14.2
2022-10-18 10:57:58.420	-13.6
2022-10-18 10:57:58.433	-13.4
2022-10-18 10:57:58.445	-7.9
2022-10-18 10:57:58.453	-9.2
2022-10-18 10:57:58.465	-7
2022-10-18 10:57:58.478	-6.7
2022-10-18 10:57:58.490	-4.3
2022-10-18 10:57:58.498	-0.9
2022-10-18 10:57:58.510	0.2
2022-10-18 10:57:58.523	1.5
2022-10-18 10:57:58.531	2.3
2022-10-18 10:57:58.543	4.7
2022-10-18 10:57:58.556	1.7
2022-10-18 10:57:58.564	7.2
2022-10-18 10:57:58.576	5.8
2022-10-18 10:57:58.588	8.4
2022-10-18 10:57:58.596	5.9
2022-10-18 10:57:58.609	4.6
2022-10-18 10:57:58.621	3.6
2022-10-18 10:57:58.633	3.5
2022-10-18 10:57:58.641	4.5
2022-10-18 10:57:58.654	5.3
2022-10-18 10:57:58.666	7.8
2022-10-18 10:57:58.674	5.1
2022-10-18 10:57:58.687	7.4
2022-10-18 10:57:58.699	5.9
2022-10-18 10:57:58.707	6.8
