DateTime	RespValue
15:34:49.325	53.6
15:34:49.333	53.5
15:34:49.346	52.8
15:34:49.358	53.3
15:34:49.366	54.5
15:34:49.378	56.1
15:34:49.391	55.1
15:34:49.403	54.6
15:34:49.411	54.8
15:34:49.423	54.3
15:34:49.436	53.9
15:34:49.444	52.6
15:34:49.456	52.5
15:34:49.468	52.6
15:34:49.481	51.6
15:34:49.489	51.8
15:34:49.501	51.4
15:34:49.513	52.1
15:34:49.522	52.2
15:34:49.534	53.6
15:34:49.546	55.3
15:34:49.554	56.2
15:34:49.567	56.2
15:34:49.579	56.2
15:34:49.587	56.4
15:34:49.599	56.4
15:34:49.612	57.6
15:34:49.620	57.8
15:34:49.632	56.8
15:34:49.644	56.5
15:34:49.653	56.2
15:34:49.665	58.5
15:34:49.677	59.9
15:34:49.685	60.3
15:34:49.698	62.1
15:34:49.710	62.8
15:34:49.718	63.3
15:34:49.730	64.3
15:34:49.743	65.8
15:34:49.755	66.2
15:34:49.763	66.9
15:34:49.775	66.0
15:34:49.788	66.2
15:34:49.796	66.5
15:34:49.808	65.4
15:34:49.821	64.0
15:34:49.829	61.6
15:34:49.841	61.5
15:34:49.853	61.0
15:34:49.865	62.0
15:34:49.873	61.4
15:34:49.886	61.5
15:34:49.898	61.7
15:34:49.906	62.5
15:34:49.919	61.6
15:34:49.931	61.9
15:34:49.939	63.3
15:34:49.951	62.4
15:34:49.964	61.9
15:34:49.972	59.3
15:34:49.984	59.8
15:34:49.996	58.7
15:34:50.005	56.9
15:34:50.017	54.1
15:34:50.029	55.6
15:34:50.041	54.5
15:34:50.050	52.8
15:34:50.062	51.5
15:34:50.074	49.5
15:34:50.082	49.5
15:34:50.095	45.7
15:34:50.107	43.6
15:34:50.119	41.9
15:34:50.127	40.8
15:34:50.140	36.7
15:34:50.152	33.8
15:34:50.160	32.2
15:34:50.172	30.1
15:34:50.185	28.8
15:34:50.193	25.8
15:34:50.205	23.8
15:34:50.217	21.8
15:34:50.226	20.0
15:34:50.238	16.4
15:34:50.250	12.4
15:34:50.258	10.0
15:34:50.271	6.4
15:34:50.283	3.4
15:34:50.295	-0.5
15:34:50.303	-3.4
15:34:50.316	-6.2
15:34:50.328	-9.4
15:34:50.336	-12.2
15:34:50.349	-13.3
15:34:50.361	-14.4
15:34:50.369	-17.1
15:34:50.382	-17.7
15:34:50.394	-20.1
15:34:50.406	-20.4
15:34:50.414	-22.1
15:34:50.427	-23.5
15:34:50.439	-26.7
15:34:50.447	-28.5
15:34:50.459	-32.5
15:34:50.472	-34.7
15:34:50.480	-36.6
15:34:50.492	-38.8
15:34:50.504	-40.6
15:34:50.513	-43.4
15:34:50.525	-44.9
15:34:50.537	-47.1
15:34:50.549	-48.0
15:34:50.558	-49.9
